"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2006-12",102.1187,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-01",102.1316,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-02",102.1849,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-03",102.2723,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-04",102.3488,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-05",102.3545,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-06",102.2486,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-07",102.1143,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-08",102.0631,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-09",102.1681,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-10",102.3127,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-11",102.3246,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2007-12",102.0693,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-01",101.677,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-02",101.3126,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-03",101.0823,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-04",100.9138,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-05",100.6852,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-06",100.2933,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-07",99.78142,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.19717,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.57035,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.96299,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.45576,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.11493,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.85927,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.60025,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.29726,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-04",96.01601,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-05",95.88991,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-06",96.05962,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-07",96.45749,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-08",97.04309,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-09",97.81066,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-10",98.60878,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.25542,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.62247,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.87171,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.2179,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.8098,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-04",101.5138,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-05",102.1274,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-06",102.4792,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-07",102.6206,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-08",102.5895,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-09",102.3854,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-10",102.1161,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-11",101.8903,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2010-12",101.7747,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-01",101.7083,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-02",101.5987,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-03",101.3681,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-04",101.0441,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.6513,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.1977,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.72906,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.29983,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.95895,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.6965,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.52628,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.49017,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.57003,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.77938,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.13892,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.52269,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.7609,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.71862,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.51995,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.31813,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.22207,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.22596,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.32363,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.52289,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.76611,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.99235,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.1555,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.2595,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.3007,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.2699,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.2165,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.2011,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.2696,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.3897,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.5229,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.6439,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.7475,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.8294,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.8838,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.9238,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.9564,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.9731,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.9468,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.8236,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.5569,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.2385,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.99109,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.91222,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.94711,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.0306,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.1152,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.1508,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.0675,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.80751,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.47605,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.20751,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.10293,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.10468,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.14361,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.17992,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.20675,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.22945,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.25433,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.28153,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.30959,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.33785,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.36781,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.40551,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.46211,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.54678,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.67898,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2016-12",99.87268,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.0731,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.2042,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.2095,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.1621,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.1597,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.2727,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.4465,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.6063,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.7006,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.7591,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.8269,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.9338,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.055,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.146,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.1622,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.11,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.9843,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.7737,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.5406,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.3635,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.3033,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.3116,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.3309,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.3254,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.3007,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.2707,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.244,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.2149,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.1682,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.0856,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.97035,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.82439,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.65797,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.53022,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-11",99.51546,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.63103,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.65204,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.23028,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.10778,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.77306,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-05",95.90605,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-06",96.03536,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-07",96.72767,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-08",97.43796,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-09",97.79662,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-10",97.87872,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-11",97.82143,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2020-12",97.71822,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-01",97.65227,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-02",97.72166,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-03",98.02733,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-04",98.52559,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-05",99.20657,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.08,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.9783,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.6737,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.9702,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.9991,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-11",101.8793,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2021-12",101.6455,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-01",101.3251,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-02",100.8918,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-03",100.3044,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-04",99.66044,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-05",99.0824,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-06",98.66225,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-07",98.33911,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-08",98.03831,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-09",97.71357,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-10",97.36668,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","2022-11",97.01054,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-02",102.0258,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-03",102.1306,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-04",102.2834,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-05",102.3737,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-06",102.4136,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-07",102.3651,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-08",102.1276,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-09",101.9458,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-10",102.0667,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-11",102.3134,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2000-12",102.5998,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-01",102.7116,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-02",102.5452,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-03",102.2165,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-04",101.8131,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-05",101.3635,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-06",101.0753,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-07",100.8719,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-08",100.6538,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-09",100.5296,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-10",100.6468,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-11",100.9018,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2001-12",101.1264,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-01",101.2478,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-02",101.2846,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-03",101.2811,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-04",101.2976,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-05",101.4419,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-06",101.4107,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-07",101.2018,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-08",100.9519,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-09",100.8138,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-10",100.875,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-11",100.9361,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2002-12",100.8368,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-01",100.4502,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-02",99.94736,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.57649,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-04",99.50229,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-05",99.54123,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-06",99.59509,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-07",99.61194,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-08",99.55995,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-09",99.52108,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.60487,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.7939,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2003-12",100.0811,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-01",100.3635,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-02",100.4039,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.267,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.0577,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-05",100.0304,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.0801,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.1838,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.2957,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.3818,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.4182,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.3607,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2004-12",100.3293,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-01",100.2511,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-02",100.1683,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-03",99.98425,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-04",99.62991,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-05",99.38549,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.48888,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.57861,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.72354,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.66981,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.27628,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.09335,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2005-12",99.31941,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-01",99.597,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-02",99.69857,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-03",99.69114,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-04",99.66886,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-05",99.42886,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-06",99.40547,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-07",99.66662,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-08",99.90965,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.1121,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-10",100.3162,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-11",100.399,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.4486,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.5152,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.6169,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-03",100.7841,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.123,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.5931,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.8072,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.6658,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.2543,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.7351,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.2066,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-11",99.64228,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2007-12",99.22542,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-01",98.78067,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-02",98.52245,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-03",98.25609,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-04",97.88484,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-05",97.42749,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.05799,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.01011,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.17316,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.30571,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.31469,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.39915,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.35045,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-01",97.26918,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.19937,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.32027,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.73982,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-05",98.09743,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.36032,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.49353,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-08",98.6116,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.0388,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.50011,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.85481,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.96667,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.87435,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.51376,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.08672,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-04",98.7306,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.39279,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-06",98.24203,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-07",98.34296,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-08",98.58585,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-09",98.80673,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.06955,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.22424,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2010-12",98.97549,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-01",98.58474,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-02",98.26226,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.03282,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-04",97.94769,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-05",97.98238,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-06",97.95602,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-07",97.82829,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-08",97.53229,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-09",97.40632,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.38443,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.20533,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.12512,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.3503,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.84156,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.42031,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.80239,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.9866,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.78967,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.29765,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-08",97.81416,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.38518,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-10",97.19962,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.21692,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.24207,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.18465,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.08894,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-03",96.91502,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-04",96.71735,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-05",96.51476,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-06",96.62619,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-07",97.09965,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-08",97.65594,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-09",97.989,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.01107,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-11",97.82354,
